sample_a,sample_b,pair_type,similarity
蓝/在酒楼上__chunk004,蓝/社戏__chunk004,same,0.790072
蓝/在酒楼上__chunk004,蓝/祝福__chunk001,same,0.780887
蓝/在酒楼上__chunk004,蓝/祝福__chunk002,same,0.879559
蓝/在酒楼上__chunk004,蓝/祝福__chunk003,same,0.823664
蓝/在酒楼上__chunk004,蓝/祝福__chunk004,same,0.837824
蓝/在酒楼上__chunk004,蓝/祝福__chunk005,same,0.841492
蓝/在酒楼上__chunk004,蓝/祝福__chunk006,same,0.818609
蓝/在酒楼上__chunk004,蓝/祝福__chunk007,same,0.788436
蓝/在酒楼上__chunk004,蓝/离婚__chunk001,same,0.807781
蓝/在酒楼上__chunk004,蓝/离婚__chunk002,same,0.787967
蓝/在酒楼上__chunk004,蓝/离婚__chunk003,same,0.881005
蓝/在酒楼上__chunk004,蓝/肥皂__chunk001,same,0.858803
蓝/在酒楼上__chunk004,蓝/肥皂__chunk002,same,0.826294
蓝/在酒楼上__chunk004,蓝/肥皂__chunk003,same,0.799902
蓝/在酒楼上__chunk004,蓝/肥皂__chunk004,same,0.791728
蓝/在酒楼上__chunk004,蓝/药__chunk001,same,0.748482
蓝/在酒楼上__chunk004,蓝/药__chunk002,same,0.778241
蓝/在酒楼上__chunk004,蓝/药__chunk003,same,0.782995
蓝/在酒楼上__chunk004,蓝/铸剑__chunk001,same,0.795536
蓝/在酒楼上__chunk004,蓝/铸剑__chunk002,same,0.791065
蓝/在酒楼上__chunk004,蓝/铸剑__chunk003,same,0.741104
蓝/在酒楼上__chunk004,蓝/铸剑__chunk004,same,0.780239
蓝/在酒楼上__chunk004,蓝/铸剑__chunk005,same,0.729375
蓝/在酒楼上__chunk004,蓝/铸剑__chunk006,same,0.687719
蓝/在酒楼上__chunk004,蓝/铸剑__chunk007,same,0.705452
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk001,same,0.736160
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk002,same,0.724667
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk003,same,0.699585
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk004,same,0.767604
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk005,same,0.739006
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk006,same,0.743770
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk007,same,0.752337
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk008,same,0.756899
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk009,same,0.728904
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk010,same,0.718918
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk011,same,0.736478
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk012,same,0.767404
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk013,same,0.760986
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk014,same,0.754258
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk015,same,0.771823
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk016,same,0.791057
蓝/在酒楼上__chunk004,蓝/阿Q正传__chunk017,same,0.731830
蓝/在酒楼上__chunk004,蓝/风波__chunk001,same,0.777113
蓝/在酒楼上__chunk004,蓝/风波__chunk002,same,0.800957
蓝/在酒楼上__chunk004,蓝/风波__chunk003,same,0.778734
蓝/奔月__chunk001,蓝/奔月__chunk002,same,0.932214
蓝/奔月__chunk001,蓝/奔月__chunk003,same,0.926328
蓝/奔月__chunk001,蓝/奔月__chunk004,same,0.913394
蓝/奔月__chunk001,蓝/孤独者__chunk001,same,0.877156
蓝/奔月__chunk001,蓝/孤独者__chunk002,same,0.888373
蓝/奔月__chunk001,蓝/孤独者__chunk003,same,0.845256
蓝/奔月__chunk001,蓝/孤独者__chunk004,same,0.909318
蓝/奔月__chunk001,蓝/孤独者__chunk005,same,0.813043
蓝/奔月__chunk001,蓝/孤独者__chunk006,same,0.814800
蓝/奔月__chunk001,蓝/孤独者__chunk007,same,0.888811
蓝/奔月__chunk001,蓝/孤独者__chunk008,same,0.873107
蓝/奔月__chunk001,蓝/幸福的家庭__chunk001,same,0.928801
蓝/奔月__chunk001,蓝/幸福的家庭__chunk002,same,0.907779
蓝/奔月__chunk001,蓝/幸福的家庭__chunk003,same,0.849490
蓝/奔月__chunk001,蓝/故乡__chunk001,same,0.891544
蓝/奔月__chunk001,蓝/故乡__chunk002,same,0.847428
蓝/奔月__chunk001,蓝/故乡__chunk003,same,0.887018
蓝/奔月__chunk001,蓝/明天__chunk001,same,0.874591
蓝/奔月__chunk001,蓝/明天__chunk002,same,0.913248
蓝/奔月__chunk001,蓝/狂人日记__chunk001,same,0.851501
蓝/奔月__chunk001,蓝/狂人日记__chunk002,same,0.816762
蓝/奔月__chunk001,蓝/狂人日记__chunk003,same,0.857448
蓝/奔月__chunk001,蓝/社戏__chunk001,same,0.864386
蓝/奔月__chunk001,蓝/社戏__chunk002,same,0.873640
蓝/奔月__chunk001,蓝/社戏__chunk003,same,0.878435
蓝/奔月__chunk001,蓝/社戏__chunk004,same,0.902399
蓝/奔月__chunk001,蓝/祝福__chunk001,same,0.875466
蓝/奔月__chunk001,蓝/祝福__chunk002,same,0.820568
蓝/奔月__chunk001,蓝/祝福__chunk003,same,0.832645
蓝/奔月__chunk001,蓝/祝福__chunk004,same,0.844042
蓝/奔月__chunk001,蓝/祝福__chunk005,same,0.798550
蓝/奔月__chunk001,蓝/祝福__chunk006,same,0.835690
蓝/奔月__chunk001,蓝/祝福__chunk007,same,0.841130
蓝/奔月__chunk001,蓝/离婚__chunk001,same,0.908405
蓝/奔月__chunk001,蓝/离婚__chunk002,same,0.919645
蓝/奔月__chunk001,蓝/离婚__chunk003,same,0.847327
蓝/奔月__chunk001,蓝/肥皂__chunk001,same,0.916755
蓝/奔月__chunk001,蓝/肥皂__chunk002,same,0.883172
蓝/奔月__chunk001,蓝/肥皂__chunk003,same,0.917666
蓝/奔月__chunk001,蓝/肥皂__chunk004,same,0.909504
蓝/奔月__chunk001,蓝/药__chunk001,same,0.910462
蓝/奔月__chunk001,蓝/药__chunk002,same,0.870738
蓝/奔月__chunk001,蓝/药__chunk003,same,0.905482
蓝/奔月__chunk001,蓝/铸剑__chunk001,same,0.930666
蓝/奔月__chunk001,蓝/铸剑__chunk002,same,0.922688
蓝/奔月__chunk001,蓝/铸剑__chunk003,same,0.894851
蓝/奔月__chunk001,蓝/铸剑__chunk004,same,0.928296
蓝/奔月__chunk001,蓝/铸剑__chunk005,same,0.901893
蓝/奔月__chunk001,蓝/铸剑__chunk006,same,0.868649
蓝/奔月__chunk001,蓝/铸剑__chunk007,same,0.856784
蓝/奔月__chunk001,蓝/阿Q正传__chunk001,same,0.860505
蓝/奔月__chunk001,蓝/阿Q正传__chunk002,same,0.848097
蓝/奔月__chunk001,蓝/阿Q正传__chunk003,same,0.808777
蓝/奔月__chunk001,蓝/阿Q正传__chunk004,same,0.845375
蓝/奔月__chunk001,蓝/阿Q正传__chunk005,same,0.838786
蓝/奔月__chunk001,蓝/阿Q正传__chunk006,same,0.854551
蓝/奔月__chunk001,蓝/阿Q正传__chunk007,same,0.886485
蓝/奔月__chunk001,蓝/阿Q正传__chunk008,same,0.853143
蓝/奔月__chunk001,蓝/阿Q正传__chunk009,same,0.859690
蓝/奔月__chunk001,蓝/阿Q正传__chunk010,same,0.838135
蓝/奔月__chunk001,蓝/阿Q正传__chunk011,same,0.889696
蓝/奔月__chunk001,蓝/阿Q正传__chunk012,same,0.846162
蓝/奔月__chunk001,蓝/阿Q正传__chunk013,same,0.894063
蓝/奔月__chunk001,蓝/阿Q正传__chunk014,same,0.916689
蓝/奔月__chunk001,蓝/阿Q正传__chunk015,same,0.874668
蓝/奔月__chunk001,蓝/阿Q正传__chunk016,same,0.856524
蓝/奔月__chunk001,蓝/阿Q正传__chunk017,same,0.842922
蓝/奔月__chunk001,蓝/风波__chunk001,same,0.895795
蓝/奔月__chunk001,蓝/风波__chunk002,same,0.921609
蓝/奔月__chunk001,蓝/风波__chunk003,same,0.872945
蓝/奔月__chunk002,蓝/奔月__chunk003,same,0.909648
蓝/奔月__chunk002,蓝/奔月__chunk004,same,0.881117
蓝/奔月__chunk002,蓝/孤独者__chunk001,same,0.869141
蓝/奔月__chunk002,蓝/孤独者__chunk002,same,0.885351
蓝/奔月__chunk002,蓝/孤独者__chunk003,same,0.840074
蓝/奔月__chunk002,蓝/孤独者__chunk004,same,0.906581
蓝/奔月__chunk002,蓝/孤独者__chunk005,same,0.846418
蓝/奔月__chunk002,蓝/孤独者__chunk006,same,0.868232
蓝/奔月__chunk002,蓝/孤独者__chunk007,same,0.853346
蓝/奔月__chunk002,蓝/孤独者__chunk008,same,0.870681
蓝/奔月__chunk002,蓝/幸福的家庭__chunk001,same,0.882386
蓝/奔月__chunk002,蓝/幸福的家庭__chunk002,same,0.861180
蓝/奔月__chunk002,蓝/幸福的家庭__chunk003,same,0.815904
蓝/奔月__chunk002,蓝/故乡__chunk001,same,0.888196
蓝/奔月__chunk002,蓝/故乡__chunk002,same,0.856750
蓝/奔月__chunk002,蓝/故乡__chunk003,same,0.899444
蓝/奔月__chunk002,蓝/明天__chunk001,same,0.845808
蓝/奔月__chunk002,蓝/明天__chunk002,same,0.864251
蓝/奔月__chunk002,蓝/狂人日记__chunk001,same,0.834650
蓝/奔月__chunk002,蓝/狂人日记__chunk002,same,0.813042
蓝/奔月__chunk002,蓝/狂人日记__chunk003,same,0.867496
蓝/奔月__chunk002,蓝/社戏__chunk001,same,0.856782
蓝/奔月__chunk002,蓝/社戏__chunk002,same,0.857109
蓝/奔月__chunk002,蓝/社戏__chunk003,same,0.845517
蓝/奔月__chunk002,蓝/社戏__chunk004,same,0.869133
蓝/奔月__chunk002,蓝/祝福__chunk001,same,0.850797
蓝/奔月__chunk002,蓝/祝福__chunk002,same,0.841646
蓝/奔月__chunk002,蓝/祝福__chunk003,same,0.807988
蓝/奔月__chunk002,蓝/祝福__chunk004,same,0.844184
蓝/奔月__chunk002,蓝/祝福__chunk005,same,0.802726
蓝/奔月__chunk002,蓝/祝福__chunk006,same,0.819324
蓝/奔月__chunk002,蓝/祝福__chunk007,same,0.814302
蓝/奔月__chunk002,蓝/离婚__chunk001,same,0.860859
蓝/奔月__chunk002,蓝/离婚__chunk002,same,0.898389
蓝/奔月__chunk002,蓝/离婚__chunk003,same,0.835896
蓝/奔月__chunk002,蓝/肥皂__chunk001,same,0.883488
蓝/奔月__chunk002,蓝/肥皂__chunk002,same,0.887738
蓝/奔月__chunk002,蓝/肥皂__chunk003,same,0.909388
蓝/奔月__chunk002,蓝/肥皂__chunk004,same,0.869922
蓝/奔月__chunk002,蓝/药__chunk001,same,0.866463
蓝/奔月__chunk002,蓝/药__chunk002,same,0.869266
蓝/奔月__chunk002,蓝/药__chunk003,same,0.843303
蓝/奔月__chunk002,蓝/铸剑__chunk001,same,0.883671
蓝/奔月__chunk002,蓝/铸剑__chunk002,same,0.899729
蓝/奔月__chunk002,蓝/铸剑__chunk003,same,0.853266
蓝/奔月__chunk002,蓝/铸剑__chunk004,same,0.883365
蓝/奔月__chunk002,蓝/铸剑__chunk005,same,0.839904
蓝/奔月__chunk002,蓝/铸剑__chunk006,same,0.805731
蓝/奔月__chunk002,蓝/铸剑__chunk007,same,0.820562
蓝/奔月__chunk002,蓝/阿Q正传__chunk001,same,0.824564
蓝/奔月__chunk002,蓝/阿Q正传__chunk002,same,0.812289
蓝/奔月__chunk002,蓝/阿Q正传__chunk003,same,0.771858
蓝/奔月__chunk002,蓝/阿Q正传__chunk004,same,0.825342
蓝/奔月__chunk002,蓝/阿Q正传__chunk005,same,0.815366
蓝/奔月__chunk002,蓝/阿Q正传__chunk006,same,0.834986
蓝/奔月__chunk002,蓝/阿Q正传__chunk007,same,0.851173
蓝/奔月__chunk002,蓝/阿Q正传__chunk008,same,0.825645
蓝/奔月__chunk002,蓝/阿Q正传__chunk009,same,0.825500
蓝/奔月__chunk002,蓝/阿Q正传__chunk010,same,0.810701
蓝/奔月__chunk002,蓝/阿Q正传__chunk011,same,0.847772
蓝/奔月__chunk002,蓝/阿Q正传__chunk012,same,0.835267
蓝/奔月__chunk002,蓝/阿Q正传__chunk013,same,0.846850
蓝/奔月__chunk002,蓝/阿Q正传__chunk014,same,0.884676
蓝/奔月__chunk002,蓝/阿Q正传__chunk015,same,0.836376
蓝/奔月__chunk002,蓝/阿Q正传__chunk016,same,0.833560
蓝/奔月__chunk002,蓝/阿Q正传__chunk017,same,0.827839
蓝/奔月__chunk002,蓝/风波__chunk001,same,0.856429
蓝/奔月__chunk002,蓝/风波__chunk002,same,0.895270
蓝/奔月__chunk002,蓝/风波__chunk003,same,0.842462
蓝/奔月__chunk003,蓝/奔月__chunk004,same,0.917407
蓝/奔月__chunk003,蓝/孤独者__chunk001,same,0.900696
蓝/奔月__chunk003,蓝/孤独者__chunk002,same,0.906709
蓝/奔月__chunk003,蓝/孤独者__chunk003,same,0.869965
蓝/奔月__chunk003,蓝/孤独者__chunk004,same,0.884180
蓝/奔月__chunk003,蓝/孤独者__chunk005,same,0.793195
蓝/奔月__chunk003,蓝/孤独者__chunk006,same,0.807268
蓝/奔月__chunk003,蓝/孤独者__chunk007,same,0.866755
蓝/奔月__chunk003,蓝/孤独者__chunk008,same,0.886908
蓝/奔月__chunk003,蓝/幸福的家庭__chunk001,same,0.879034
蓝/奔月__chunk003,蓝/幸福的家庭__chunk002,same,0.867996
蓝/奔月__chunk003,蓝/幸福的家庭__chunk003,same,0.838310
蓝/奔月__chunk003,蓝/故乡__chunk001,same,0.862856
蓝/奔月__chunk003,蓝/故乡__chunk002,same,0.859284
蓝/奔月__chunk003,蓝/故乡__chunk003,same,0.884648
蓝/奔月__chunk003,蓝/明天__chunk001,same,0.856105
蓝/奔月__chunk003,蓝/明天__chunk002,same,0.891432
蓝/奔月__chunk003,蓝/狂人日记__chunk001,same,0.819070
蓝/奔月__chunk003,蓝/狂人日记__chunk002,same,0.811706
蓝/奔月__chunk003,蓝/狂人日记__chunk003,same,0.874563
蓝/奔月__chunk003,蓝/社戏__chunk001,same,0.832822
蓝/奔月__chunk003,蓝/社戏__chunk002,same,0.843024
蓝/奔月__chunk003,蓝/社戏__chunk003,same,0.853563
蓝/奔月__chunk003,蓝/社戏__chunk004,same,0.887404
蓝/奔月__chunk003,蓝/祝福__chunk001,same,0.856295
蓝/奔月__chunk003,蓝/祝福__chunk002,same,0.796324
蓝/奔月__chunk003,蓝/祝福__chunk003,same,0.789732
蓝/奔月__chunk003,蓝/祝福__chunk004,same,0.833874
蓝/奔月__chunk003,蓝/祝福__chunk005,same,0.793123
蓝/奔月__chunk003,蓝/祝福__chunk006,same,0.817939
蓝/奔月__chunk003,蓝/祝福__chunk007,same,0.818904
蓝/奔月__chunk003,蓝/离婚__chunk001,same,0.886715
蓝/奔月__chunk003,蓝/离婚__chunk002,same,0.898452
蓝/奔月__chunk003,蓝/离婚__chunk003,same,0.838791
蓝/奔月__chunk003,蓝/肥皂__chunk001,same,0.882345
蓝/奔月__chunk003,蓝/肥皂__chunk002,same,0.906468
蓝/奔月__chunk003,蓝/肥皂__chunk003,same,0.897448
蓝/奔月__chunk003,蓝/肥皂__chunk004,same,0.872137
蓝/奔月__chunk003,蓝/药__chunk001,same,0.907801
蓝/奔月__chunk003,蓝/药__chunk002,same,0.880398
蓝/奔月__chunk003,蓝/药__chunk003,same,0.862566
蓝/奔月__chunk003,蓝/铸剑__chunk001,same,0.930578
蓝/奔月__chunk003,蓝/铸剑__chunk002,same,0.913104
蓝/奔月__chunk003,蓝/铸剑__chunk003,same,0.904114
蓝/奔月__chunk003,蓝/铸剑__chunk004,same,0.903392
蓝/奔月__chunk003,蓝/铸剑__chunk005,same,0.867599
蓝/奔月__chunk003,蓝/铸剑__chunk006,same,0.835505
蓝/奔月__chunk003,蓝/铸剑__chunk007,same,0.836035
蓝/奔月__chunk003,蓝/阿Q正传__chunk001,same,0.844180
蓝/奔月__chunk003,蓝/阿Q正传__chunk002,same,0.825164
蓝/奔月__chunk003,蓝/阿Q正传__chunk003,same,0.810665
蓝/奔月__chunk003,蓝/阿Q正传__chunk004,same,0.865226
蓝/奔月__chunk003,蓝/阿Q正传__chunk005,same,0.856187
蓝/奔月__chunk003,蓝/阿Q正传__chunk006,same,0.852358
蓝/奔月__chunk003,蓝/阿Q正传__chunk007,same,0.883646
蓝/奔月__chunk003,蓝/阿Q正传__chunk008,same,0.846951
蓝/奔月__chunk003,蓝/阿Q正传__chunk009,same,0.862948
蓝/奔月__chunk003,蓝/阿Q正传__chunk010,same,0.821725
蓝/奔月__chunk003,蓝/阿Q正传__chunk011,same,0.860489
蓝/奔月__chunk003,蓝/阿Q正传__chunk012,same,0.831182
蓝/奔月__chunk003,蓝/阿Q正传__chunk013,same,0.858195
蓝/奔月__chunk003,蓝/阿Q正传__chunk014,same,0.898457
蓝/奔月__chunk003,蓝/阿Q正传__chunk015,same,0.876361
蓝/奔月__chunk003,蓝/阿Q正传__chunk016,same,0.865091
蓝/奔月__chunk003,蓝/阿Q正传__chunk017,same,0.859886
蓝/奔月__chunk003,蓝/风波__chunk001,same,0.878905
蓝/奔月__chunk003,蓝/风波__chunk002,same,0.899632
蓝/奔月__chunk003,蓝/风波__chunk003,same,0.885359
蓝/奔月__chunk004,蓝/孤独者__chunk001,same,0.848811
蓝/奔月__chunk004,蓝/孤独者__chunk002,same,0.849984
蓝/奔月__chunk004,蓝/孤独者__chunk003,same,0.832156
蓝/奔月__chunk004,蓝/孤独者__chunk004,same,0.873436
蓝/奔月__chunk004,蓝/孤独者__chunk005,same,0.786549
蓝/奔月__chunk004,蓝/孤独者__chunk006,same,0.793719
蓝/奔月__chunk004,蓝/孤独者__chunk007,same,0.877292
蓝/奔月__chunk004,蓝/孤独者__chunk008,same,0.835105
蓝/奔月__chunk004,蓝/幸福的家庭__chunk001,same,0.873340
蓝/奔月__chunk004,蓝/幸福的家庭__chunk002,same,0.874710
蓝/奔月__chunk004,蓝/幸福的家庭__chunk003,same,0.835150
蓝/奔月__chunk004,蓝/故乡__chunk001,same,0.825083
蓝/奔月__chunk004,蓝/故乡__chunk002,same,0.840125
蓝/奔月__chunk004,蓝/故乡__chunk003,same,0.849002
蓝/奔月__chunk004,蓝/明天__chunk001,same,0.836659
蓝/奔月__chunk004,蓝/明天__chunk002,same,0.866523
蓝/奔月__chunk004,蓝/狂人日记__chunk001,same,0.810783
蓝/奔月__chunk004,蓝/狂人日记__chunk002,same,0.781934
蓝/奔月__chunk004,蓝/狂人日记__chunk003,same,0.838801
蓝/奔月__chunk004,蓝/社戏__chunk001,same,0.823549
蓝/奔月__chunk004,蓝/社戏__chunk002,same,0.818415
蓝/奔月__chunk004,蓝/社戏__chunk003,same,0.864754
蓝/奔月__chunk004,蓝/社戏__chunk004,same,0.871713
蓝/奔月__chunk004,蓝/祝福__chunk001,same,0.859584
蓝/奔月__chunk004,蓝/祝福__chunk002,same,0.770376
蓝/奔月__chunk004,蓝/祝福__chunk003,same,0.778746
蓝/奔月__chunk004,蓝/祝福__chunk004,same,0.828485
蓝/奔月__chunk004,蓝/祝福__chunk005,same,0.789244
蓝/奔月__chunk004,蓝/祝福__chunk006,same,0.829067
蓝/奔月__chunk004,蓝/祝福__chunk007,same,0.834329
蓝/奔月__chunk004,蓝/离婚__chunk001,same,0.870307
蓝/奔月__chunk004,蓝/离婚__chunk002,same,0.876683
蓝/奔月__chunk004,蓝/离婚__chunk003,same,0.809472
蓝/奔月__chunk004,蓝/肥皂__chunk001,same,0.861191
蓝/奔月__chunk004,蓝/肥皂__chunk002,same,0.864482
蓝/奔月__chunk004,蓝/肥皂__chunk003,same,0.871656
蓝/奔月__chunk004,蓝/肥皂__chunk004,same,0.905367
蓝/奔月__chunk004,蓝/药__chunk001,same,0.906177
蓝/奔月__chunk004,蓝/药__chunk002,same,0.877283
蓝/奔月__chunk004,蓝/药__chunk003,same,0.855373
蓝/奔月__chunk004,蓝/铸剑__chunk001,same,0.911575
蓝/奔月__chunk004,蓝/铸剑__chunk002,same,0.910826
蓝/奔月__chunk004,蓝/铸剑__chunk003,same,0.915953
蓝/奔月__chunk004,蓝/铸剑__chunk004,same,0.896566
蓝/奔月__chunk004,蓝/铸剑__chunk005,same,0.863583
蓝/奔月__chunk004,蓝/铸剑__chunk006,same,0.838604
蓝/奔月__chunk004,蓝/铸剑__chunk007,same,0.827307
蓝/奔月__chunk004,蓝/阿Q正传__chunk001,same,0.819052
蓝/奔月__chunk004,蓝/阿Q正传__chunk002,same,0.793173
蓝/奔月__chunk004,蓝/阿Q正传__chunk003,same,0.778166
蓝/奔月__chunk004,蓝/阿Q正传__chunk004,same,0.798079
蓝/奔月__chunk004,蓝/阿Q正传__chunk005,same,0.811990
蓝/奔月__chunk004,蓝/阿Q正传__chunk006,same,0.820733
蓝/奔月__chunk004,蓝/阿Q正传__chunk007,same,0.837410
蓝/奔月__chunk004,蓝/阿Q正传__chunk008,same,0.804732
蓝/奔月__chunk004,蓝/阿Q正传__chunk009,same,0.832573
蓝/奔月__chunk004,蓝/阿Q正传__chunk010,same,0.807040
蓝/奔月__chunk004,蓝/阿Q正传__chunk011,same,0.817082
蓝/奔月__chunk004,蓝/阿Q正传__chunk012,same,0.803653
蓝/奔月__chunk004,蓝/阿Q正传__chunk013,same,0.837132
蓝/奔月__chunk004,蓝/阿Q正传__chunk014,same,0.859733
蓝/奔月__chunk004,蓝/阿Q正传__chunk015,same,0.831714
蓝/奔月__chunk004,蓝/阿Q正传__chunk016,same,0.821754
蓝/奔月__chunk004,蓝/阿Q正传__chunk017,same,0.853466
蓝/奔月__chunk004,蓝/风波__chunk001,same,0.873432
蓝/奔月__chunk004,蓝/风波__chunk002,same,0.871817
蓝/奔月__chunk004,蓝/风波__chunk003,same,0.878272
蓝/孤独者__chunk001,蓝/孤独者__chunk002,same,0.892481
蓝/孤独者__chunk001,蓝/孤独者__chunk003,same,0.871685
蓝/孤独者__chunk001,蓝/孤独者__chunk004,same,0.873615
蓝/孤独者__chunk001,蓝/孤独者__chunk005,same,0.829197
蓝/孤独者__chunk001,蓝/孤独者__chunk006,same,0.818127
蓝/孤独者__chunk001,蓝/孤独者__chunk007,same,0.888668
蓝/孤独者__chunk001,蓝/孤独者__chunk008,same,0.904000
蓝/孤独者__chunk001,蓝/幸福的家庭__chunk001,same,0.831737
蓝/孤独者__chunk001,蓝/幸福的家庭__chunk002,same,0.861869
蓝/孤独者__chunk001,蓝/幸福的家庭__chunk003,same,0.803149
蓝/孤独者__chunk001,蓝/故乡__chunk001,same,0.885469
蓝/孤独者__chunk001,蓝/故乡__chunk002,same,0.853871
蓝/孤独者__chunk001,蓝/故乡__chunk003,same,0.876883
蓝/孤独者__chunk001,蓝/明天__chunk001,same,0.876221
蓝/孤独者__chunk001,蓝/明天__chunk002,same,0.888124
蓝/孤独者__chunk001,蓝/狂人日记__chunk001,same,0.803531
蓝/孤独者__chunk001,蓝/狂人日记__chunk002,same,0.823150
蓝/孤独者__chunk001,蓝/狂人日记__chunk003,same,0.842888
蓝/孤独者__chunk001,蓝/社戏__chunk001,same,0.850628
蓝/孤独者__chunk001,蓝/社戏__chunk002,same,0.864631
蓝/孤独者__chunk001,蓝/社戏__chunk003,same,0.865080
蓝/孤独者__chunk001,蓝/社戏__chunk004,same,0.853035
蓝/孤独者__chunk001,蓝/祝福__chunk001,same,0.886033
蓝/孤独者__chunk001,蓝/祝福__chunk002,same,0.838901
蓝/孤独者__chunk001,蓝/祝福__chunk003,same,0.840774
蓝/孤独者__chunk001,蓝/祝福__chunk004,same,0.823169
蓝/孤独者__chunk001,蓝/祝福__chunk005,same,0.834253
蓝/孤独者__chunk001,蓝/祝福__chunk006,same,0.862634
蓝/孤独者__chunk001,蓝/祝福__chunk007,same,0.821140
蓝/孤独者__chunk001,蓝/离婚__chunk001,same,0.839819
蓝/孤独者__chunk001,蓝/离婚__chunk002,same,0.881144
蓝/孤独者__chunk001,蓝/离婚__chunk003,same,0.842642
蓝/孤独者__chunk001,蓝/肥皂__chunk001,same,0.856665
蓝/孤独者__chunk001,蓝/肥皂__chunk002,same,0.890317
蓝/孤独者__chunk001,蓝/肥皂__chunk003,same,0.848557
蓝/孤独者__chunk001,蓝/肥皂__chunk004,same,0.837359
蓝/孤独者__chunk001,蓝/药__chunk001,same,0.854282
蓝/孤独者__chunk001,蓝/药__chunk002,same,0.843507
蓝/孤独者__chunk001,蓝/药__chunk003,same,0.853268
蓝/孤独者__chunk001,蓝/铸剑__chunk001,same,0.898115
蓝/孤独者__chunk001,蓝/铸剑__chunk002,same,0.856476
蓝/孤独者__chunk001,蓝/铸剑__chunk003,same,0.872257
蓝/孤独者__chunk001,蓝/铸剑__chunk004,same,0.859122
蓝/孤独者__chunk001,蓝/铸剑__chunk005,same,0.845144
